""	"x"
"9436"	"A"
"9437"	"A"
"9438"	"A"
"9439"	"E"
"9440"	"C"
"9441"	"C"
"9442"	"C"
"9443"	"D"
"9444"	"B"
"9445"	"F"
"9446"	"F"
"9447"	"D"
"9448"	"A"
"9449"	"B"
"9450"	"A"
"9451"	"A"
"9452"	"B"
"9453"	"C"
"9454"	"E"
"9455"	"A"
"9456"	"A"
"9457"	"A"
"9458"	"E"
"9459"	"E"
"9460"	"D"
"9461"	"F"
"9462"	"A"
"9463"	"A"
"9464"	"D"
"9465"	"E"
"9466"	"E"
"9467"	"D"
"9468"	"B"
"9469"	"E"
"9470"	"A"
"9471"	"B"
"9472"	"E"
"9473"	"C"
"9474"	"A"
"9475"	"A"
"9476"	"E"
"9477"	"D"
"9478"	"B"
"9479"	"A"
"9480"	"C"
"9481"	"D"
"9482"	"D"
"9483"	"B"
"9484"	"D"
"9485"	"D"
"9486"	"F"
"9487"	"A"
"9488"	"E"
"9489"	"E"
"9490"	"A"
"9491"	"E"
"9492"	"D"
"9493"	"D"
"9494"	"D"
"9495"	"A"
"9496"	"A"
"9497"	"D"
"9498"	"A"
"9499"	"E"
"9500"	"D"
"9501"	"D"
"9502"	"D"
"9503"	"E"
"9504"	"A"
"9505"	"D"
"9506"	"E"
"9507"	"A"
"9508"	"A"
"9509"	"B"
"9510"	"E"
"9511"	"D"
"9512"	"E"
"9513"	"D"
"9514"	"E"
"9515"	"C"
"9516"	"D"
"9517"	"A"
"9518"	"A"
"9519"	"D"
"9520"	"C"
"9521"	"E"
"9522"	"D"
"9523"	"E"
"9524"	"C"
"9525"	"A"
"9526"	"A"
"9527"	"E"
"9528"	"C"
"9529"	"A"
"9530"	"D"
"9531"	"D"
"9532"	"A"
"9533"	"A"
"9534"	"A"
"9535"	"E"
"9536"	"E"
"9537"	"A"
"9538"	"F"
"9539"	"A"
"9540"	"A"
"9541"	"A"
"9542"	"A"
"9543"	"E"
"9544"	"A"
"9545"	"E"
"9546"	"B"
"9547"	"B"
"9548"	"A"
"9549"	"B"
"9550"	"E"
"9551"	"A"
"9552"	"E"
"9553"	"D"
"9554"	"B"
"9555"	"A"
"9556"	"F"
"9557"	"D"
"9558"	"D"
"9559"	"A"
"9560"	"D"
"9561"	"A"
"9562"	"A"
"9563"	"D"
"9564"	"D"
"9565"	"E"
"9566"	"A"
"9567"	"B"
"9568"	"E"
"9569"	"E"
"9570"	"A"
"9571"	"A"
"9572"	"D"
"9573"	"E"
"9574"	"A"
"9575"	"A"
"9576"	"D"
"9577"	"E"
"9578"	"A"
"9579"	"A"
"9580"	"B"
"9581"	"D"
"9582"	"A"
"9583"	"A"
"9584"	"A"
"9585"	"B"
"9586"	"F"
"9587"	"D"
"9588"	"B"
"9589"	"E"
"9590"	"D"
"9591"	"C"
"9592"	"A"
"9593"	"E"
"9594"	"D"
"9595"	"A"
"9596"	"E"
"9597"	"C"
"9598"	"A"
"9599"	"B"
"9600"	"D"
"9601"	"C"
"9602"	"B"
"9603"	"B"
"9604"	"F"
"9605"	"D"
"9606"	"E"
"9607"	"D"
"9608"	"C"
"9609"	"D"
"9610"	"D"
"9611"	"D"
"9612"	"A"
"9613"	"E"
"9614"	"A"
"9615"	"D"
"9616"	"A"
"9617"	"E"
"9618"	"A"
"9619"	"E"
"9620"	"C"
"9621"	"D"
"9622"	"B"
"9623"	"B"
"9624"	"D"
"9625"	"B"
"9626"	"D"
"9627"	"E"
"9628"	"E"
"9629"	"B"
"9630"	"A"
"9631"	"B"
"9632"	"E"
"9633"	"E"
"9634"	"E"
"9635"	"D"
"9636"	"A"
"9637"	"D"
"9638"	"A"
"9639"	"C"
"9640"	"F"
"9641"	"B"
"9642"	"A"
"9643"	"E"
"9644"	"E"
"9645"	"C"
"9646"	"B"
"9647"	"D"
"9648"	"A"
"9649"	"B"
"9650"	"D"
"9651"	"A"
"9652"	"C"
"9653"	"B"
"9654"	"C"
"9655"	"A"
"9656"	"A"
"9657"	"C"
"9658"	"C"
"9659"	"A"
"9660"	"D"
"9661"	"A"
"9662"	"A"
"9663"	"D"
"9664"	"B"
"9665"	"E"
"9666"	"E"
"9667"	"C"
"9668"	"A"
"9669"	"F"
"9670"	"E"
"9671"	"A"
"9672"	"F"
"9673"	"E"
"9674"	"C"
"9675"	"D"
"9676"	"D"
"9677"	"C"
"9678"	"C"
"9679"	"C"
"9680"	"C"
"9681"	"A"
"9682"	"A"
"9683"	"A"
"9684"	"A"
"9685"	"C"
"9686"	"A"
"9687"	"E"
"9688"	"D"
"9689"	"E"
"9690"	"B"
"9691"	"A"
"9692"	"A"
"9693"	"A"
"9694"	"D"
"9695"	"E"
"9696"	"A"
"9697"	"A"
"9698"	"A"
"9699"	"A"
"9700"	"C"
"9701"	"A"
"9702"	"E"
"9703"	"A"
"9704"	"B"
"9705"	"E"
"9706"	"D"
"9707"	"B"
"9708"	"A"
"9709"	"E"
"9710"	"B"
"9711"	"A"
"9712"	"E"
"9713"	"C"
"9714"	"A"
"9715"	"A"
"9716"	"C"
"9717"	"A"
"9718"	"F"
"9719"	"A"
"9720"	"D"
"9721"	"C"
"9722"	"A"
"9723"	"A"
"9724"	"D"
"9725"	"B"
"9726"	"D"
"9727"	"D"
"9728"	"A"
"9729"	"C"
"9730"	"D"
"9731"	"A"
"9732"	"A"
"9733"	"A"
"9734"	"A"
"9735"	"D"
"9736"	"A"
"9737"	"B"
"9738"	"D"
"9739"	"A"
"9740"	"A"
"9741"	"E"
"9742"	"B"
"9743"	"D"
"9744"	"A"
"9745"	"D"
"9746"	"E"
"9747"	"B"
"9748"	"A"
"9749"	"E"
"9750"	"A"
"9751"	"E"
"9752"	"A"
"9753"	"D"
"9754"	"E"
"9755"	"D"
"9756"	"E"
"9757"	"E"
"9758"	"D"
"9759"	"A"
"9760"	"D"
"9761"	"A"
"9762"	"A"
"9763"	"A"
"9764"	"B"
"9765"	"C"
"9766"	"D"
"9767"	"A"
"9768"	"E"
"9769"	"D"
"9770"	"B"
"9771"	"C"
"9772"	"C"
"9773"	"B"
"9774"	"C"
"9775"	"E"
"9776"	"E"
"9777"	"A"
"9778"	"C"
"9779"	"C"
"9780"	"D"
"9781"	"C"
"9782"	"A"
"9783"	"E"
"9784"	"D"
"9785"	"C"
"9786"	"C"
"9787"	"C"
"9788"	"A"
"9789"	"A"
"9790"	"A"
"9791"	"F"
"9792"	"E"
"9793"	"A"
"9794"	"E"
"9795"	"D"
"9796"	"E"
"9797"	"A"
"9798"	"B"
"9799"	"A"
"9800"	"D"
"9801"	"A"
"9802"	"A"
"9803"	"E"
"9804"	"B"
"9805"	"F"
"9806"	"D"
"9807"	"E"
"9808"	"C"
"9809"	"E"
"9810"	"A"
"9811"	"E"
"9812"	"E"
"9813"	"E"
"9814"	"D"
"9815"	"A"
"9816"	"C"
"9817"	"D"
"9818"	"E"
"9819"	"B"
"9820"	"A"
"9821"	"B"
"9822"	"B"
"9823"	"C"
"9824"	"D"
"9825"	"A"
"9826"	"D"
"9827"	"D"
"9828"	"D"
"9829"	"A"
"9830"	"F"
"9831"	"D"
"9832"	"B"
"9833"	"A"
"9834"	"A"
"9835"	"A"
"9836"	"C"
"9837"	"D"
"9838"	"B"
"9839"	"A"
"9840"	"B"
"9841"	"A"
"9842"	"A"
"9843"	"A"
"9844"	"C"
"9845"	"D"
"9846"	"B"
"9847"	"D"
"9848"	"D"
"9849"	"A"
"9850"	"A"
"9851"	"A"
"9852"	"D"
"9853"	"A"
"9854"	"B"
"9855"	"F"
"9856"	"E"
"9857"	"A"
"9858"	"E"
"9859"	"E"
"9860"	"D"
"9861"	"B"
"9862"	"E"
"9863"	"E"
"9864"	"C"
"9865"	"E"
"9866"	"E"
"9867"	"B"
"9868"	"B"
"9869"	"D"
"9870"	"D"
"9871"	"D"
"9872"	"B"
"9873"	"B"
"9874"	"F"
"9875"	"D"
"9876"	"E"
"9877"	"A"
"9878"	"C"
"9879"	"D"
"9880"	"E"
"9881"	"A"
"9882"	"A"
"9883"	"D"
"9884"	"B"
"9885"	"E"
"9886"	"A"
"9887"	"A"
"9888"	"D"
"9889"	"D"
"9890"	"A"
"9891"	"A"
"9892"	"B"
"9893"	"C"
"9894"	"B"
"9895"	"A"
"9896"	"A"
"9897"	"C"
"9898"	"A"
"9899"	"A"
"9900"	"A"
"9901"	"D"
"9902"	"A"
"9903"	"D"
"9904"	"A"
"9905"	"C"
"9906"	"E"
"9907"	"A"
"9908"	"A"
"9909"	"A"
"9910"	"A"
"9911"	"B"
"9912"	"D"
"9913"	"A"
"9914"	"A"
"9915"	"C"
"9916"	"F"
"9917"	"F"
"9918"	"C"
"9919"	"A"
"9920"	"B"
"9921"	"A"
"9922"	"D"
"9923"	"D"
"9924"	"D"
"9925"	"C"
"9926"	"D"
"9927"	"A"
"9928"	"D"
"9929"	"E"
"9930"	"A"
"9931"	"D"
"9932"	"A"
"9933"	"D"
"9934"	"C"
"9935"	"B"
"9936"	"E"
"9937"	"D"
"9938"	"D"
"9939"	"C"
"9940"	"A"
"9941"	"C"
"9942"	"C"
"9943"	"A"
"9944"	"C"
"9945"	"D"
"9946"	"B"
"9947"	"A"
"9948"	"A"
"9949"	"D"
"9950"	"A"
"9951"	"A"
"9952"	"C"
"9953"	"E"
"9954"	"E"
"9955"	"A"
"9956"	"D"
"9957"	"A"
"9958"	"D"
"9959"	"A"
"9960"	"E"
"9961"	"B"
"9962"	"A"
"9963"	"B"
"9964"	"A"
"9965"	"D"
"9966"	"D"
"9967"	"A"
"9968"	"C"
"9969"	"A"
"9970"	"E"
"9971"	"D"
"9972"	"E"
"9973"	"B"
"9974"	"F"
"9975"	"B"
"9976"	"A"
"9977"	"B"
"9978"	"A"
"9979"	"C"
"9980"	"E"
"9981"	"B"
"9982"	"A"
"9983"	"A"
"9984"	"B"
"9985"	"D"
"9986"	"A"
"9987"	"C"
"9988"	"E"
"9989"	"F"
"9990"	"E"
"9991"	"D"
"9992"	"D"
"9993"	"A"
"9994"	"E"
"9995"	"D"
"9996"	"C"
"9997"	"E"
"9998"	"D"
"9999"	"A"
"10000"	"A"
